country,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_expenditures,gdp,inflation
"Venezuela, RB",1999,643000000.0,702000.0,2.88146986332064,7.93769737194241,97972842461.5131,3.6294334991175647
British Virgin Islands,1999,339000000.0,284000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Virgin Islands (U.S.),1999,955000000.0,1964000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Viet Nam,1999,1553000000.0,1782000.0,8.306797469109375,5.75478960512289,28683659006.7752,4.11710235771736
Vanuatu,1999,59000000.0,96000.0,42.005608163699,5.75478960512289,268006972.690296,1.99897488467452
World,1999,583237468517.247,1254467157.97263,7.66454868384689,7.37784576271618,32747088959180.2,3.04194667094533
Samoa,1999,42500000.0,2508000.0,53.4804593860931,3.06685780640357,255408060.259486,0.265120132560355
Kosovo,1999,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
"Yemen, Rep.",1999,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,7639325295.88287,8.66021949364346
South Africa,1999,3407000000.0,6026000.0,10.0966487725814,8.97169584312184,151516957078.536,5.18149279747878
Zambia,1999,1553000000.0,404000.0,8.306797469109375,8.50484776322504,3404284890.5306,26.7876966790029
Zimbabwe,1999,202000000.0,2250000.0,8.306797469109375,5.75478960512289,6858013100.0,3.6294334991175647
Aruba,2000,850000000.0,1211000.0,46.8159608118255,10.8244974883694,1873452513.96648,4.04402131190513
Africa Eastern and Southern,2000,7035528872.53843,15353177.301305,9.68641366976462,7.52351635599923,287201650974.243,8.60148514851491
Afghanistan,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,3521418059.92345,3.6294334991175647
Africa Western and Central,2000,1475215373.47612,4162850.00307587,3.24112327925787,6.1305252553981,142140075688.035,2.53077516737987
Angola,2000,34000000.0,51000.0,0.415242324428828,2.54400607773507,9129594970.15301,324.996871601321
Albania,2000,398000000.0,317000.0,71.7763751127141,21.4767088795083,3480355258.04122,0.0500181363468309
Andorra,2000,1553000000.0,10991000.0,8.306797469109375,5.75478960512289,1432606188.69324,3.6294334991175647
Arab World,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,763411636190.425,1.85379035325277
United Arab Emirates,2000,1063000000.0,2508000.0,8.306797469109375,5.75478960512289,104337372362.151,3.6294334991175647
Argentina,2000,3195000000.0,2909000.0,10.228281046268,16.5110296556327,284203750000.0,3.6294334991175647
Armenia,2000,52000000.0,45000.0,11.4493489215292,5.67979396910915,1911563668.85006,-0.790883768934757
American Samoa,2000,1553000000.0,44000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Antigua and Barbuda,2000,1553000000.0,634000.0,8.306797469109375,5.75478960512289,900551851.851852,0.77177979690018
Australia,2000,11594000000.0,4931000.0,13.8041313058601,10.2698524856961,416167815092.908,4.45743514797224
Austria,2000,11382000000.0,17982000.0,8.306797469109375,5.75478960512289,196181599831.287,2.34486285357282
Azerbaijan,2000,68000000.0,681000.0,3.21041988987316,6.8198193835081,5272615722.96892,1.80500303704356
Burundi,2000,1399999.97615814,29000.0,2.64013295482597,5.75478960512289,870486065.883137,24.4320242102151
Belgium,2000,1553000000.0,6457000.0,8.306797469109375,5.75478960512289,236792460312.471,2.54451776190908
Benin,2000,77400001.5258789,1068000.0,14.6120668038785,7.04721578597674,3519991440.47913,4.16540442290284
Burkina Faso,2000,23000000.0,126000.0,8.306797469109375,5.75478960512289,2968370087.59759,-0.304212168486803
Bangladesh,2000,1553000000.0,199000.0,8.306797469109375,4.86915582764507,53369787318.6245,2.20825620937535
Bulgaria,2000,1364000000.0,4922000.0,19.4862686016316,9.96115845510655,13245990274.4581,10.316262128999
Bahrain,2000,854000000.0,3869000.0,11.900577156641,8.28128745413712,9062898936.17021,-0.70485295309079
"Bahamas, The",2000,1753000000.0,4204000.0,71.9026094945899,11.5661497351086,8076470000.0,1.60632941740579
Bosnia and Herzegovina,2000,246000000.0,171000.0,15.5716881202507,2.21297034154614,5567772768.81188,3.6294334991175647
Belarus,2000,188000000.0,2030000.0,2.66749907772638,3.24364075693706,12736780455.1539,168.620235850933
Belize,2000,1553000000.0,374000.0,8.306797469109375,7.4542886712423,1138900000.0,3.06743966930585
Bermuda,2000,1553000000.0,539000.0,8.306797469109375,5.75478960512289,3480219000.0,3.6294334991175647
Bolivia,2000,101000000.0,319000.0,6.87063567684123,5.58272051746044,8397855484.76908,4.60822998872598
Brazil,2000,1969000000.0,5313000.0,3.09669580455359,6.13314013307708,655448231983.527,7.04414105947266
Barbados,2000,795000000.0,1078000.0,56.683536765065,9.68029294560991,3059500000.0,2.43581303489137
Brunei Darussalam,2000,1553000000.0,984000.0,8.306797469109375,5.75478960512289,6570999059.70575,1.55815247634946
Bhutan,2000,10000000.0,7599.99990463257,8.306797469109375,5.75478960512289,460733418.399276,4.01212081070342
Botswana,2000,227000000.0,1306000.0,7.5669617968263,9.00664790933491,5788329609.15755,8.60148514851491
Central African Republic,2000,5000000.0,11199.9998092651,8.306797469109375,5.75478960512289,916777282.691659,3.20340091563112
Canada,2000,13035000000.0,48638000.0,3.97132611746406,5.27695706623055,744773415931.587,2.71943995691976
Central Europe and the Baltics,2000,20466141200.5826,206946379.303475,12.3615068475293,5.46495802288364,429355161034.99,8.91174418658769
Switzerland,2000,9058000000.0,7821000.0,6.36398655841108,6.05428530170787,279216033870.204,1.5585291967901
Channel Islands,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,6439703434.71024,3.6294334991175647
Chile,2000,1179000000.0,2508000.0,5.06157312069949,4.12915505699642,78339750721.7352,3.84327295706575
China,2000,17318000000.0,83444000.0,9.11284789262419,8.79156471423692,1211331651866.09,0.347811226864587
Cote d'Ivoire,2000,53000000.0,2508000.0,8.306797469109375,5.75478960512289,16577533891.8785,2.53077516737987
Cameroon,2000,132000000.0,2508000.0,4.93758943695521,9.61427833139251,10566579294.9831,1.22719012976132
"Congo, Dem. Rep.",2000,1553000000.0,103000.0,8.306797469109375,5.75478960512289,19088046305.7971,513.906843747535
"Congo, Rep.",2000,12399999.6185303,2508000.0,0.470616642802466,4.93071144837984,3227927697.57921,-0.881991517025431
Colombia,2000,1313000000.0,707000.0,8.30662252233001,10.0290108150725,99875074951.0278,9.22534818585366
Comoros,2000,15000000.0,24000.0,8.306797469109375,5.75478960512289,351136579.648632,3.6294334991175647
Cabo Verde,2000,64000000.0,115000.0,45.4886790814636,12.5510346225983,539227277.626411,-2.47745668519835
Costa Rica,2000,1629000000.0,1278000.0,25.1265284470009,8.34755557131643,15013629661.8969,10.9615496593622
Caribbean small states,2000,5535249011.94172,11115377.4429236,56.6162481275657,10.5192151374058,17471510858.4906,2.18181818181821
Cuba,2000,1948000000.0,1774000.0,8.306797469109375,5.75478960512289,30565400000.0,3.6294334991175647
Curacao,2000,227000000.0,514000.0,8.306797469109375,5.75478960512289,2120511229.05028,3.6294334991175647
Cayman Islands,2000,559000000.0,1385000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Cyprus,2000,2137000000.0,2912000.0,42.5783030988759,10.5603034639185,9985847313.85485,4.14165764702061
Czechia,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,62175642238.0847,3.77538829151734
Germany,2000,24943000000.0,18983000.0,4.27373152780241,9.94025667176307,1966980701145.1,1.44026838719741
Djibouti,2000,8100000.0,20100.0003814697,4.19165506799058,5.32907355369573,551230861.856505,3.6294334991175647
Dominica,2000,48000000.0,312000.0,29.4841905902175,5.75478960512289,333470370.37037,0.856946805358483
Denmark,2000,3671000000.0,2508000.0,4.97390350523884,7.23814136298991,164043817223.59,2.90328203236453
Dominican Republic,2000,2860000000.0,3161000.0,48.4597919278864,5.64877460105529,24305780628.6677,7.72413566181616
Algeria,2000,1553000000.0,866000.0,8.306797469109375,5.75478960512289,54790398570.3282,0.339163189071768
East Asia & Pacific (excluding high income),2000,1553000000.0,116409725.589214,8.72349673192982,5.9637730787825,1736183129453.76,2.15851810619419
Early-demographic dividend,2000,1553000000.0,190532159.652663,7.68118463885836,5.80568458544793,3377596807804.83,3.89952980284712
East Asia & Pacific,2000,1553000000.0,168455262.819827,4.53956807709639,6.59580215661661,8377973566013.96,1.59196917460972
Europe & Central Asia (excluding high income),2000,1553000000.0,61157451.5050564,8.306797469109375,5.75478960512289,390704738797.439,15.9408124351878
Europe & Central Asia,2000,227630638007.444,746290155.854025,7.31924063488464,7.71102683999424,10077566274954.8,3.77538829151734
Ecuador,2000,451000000.0,627000.0,7.63630520762304,8.44381155674129,17539454727.3637,96.0963756926096
"Egypt, Arab Rep.",2000,4657000000.0,5506000.0,27.6150379506641,5.26752566062459,99838543960.0763,2.68380535348546
Euro area,2000,155915507081.677,2508000.0,7.69842354479177,7.92182147518771,6528628818219.35,2.94756559977476
Eritrea,2000,36000000.0,70000.0,36.840446421389,5.75478960512289,706370815.584416,3.6294334991175647
Spain,2000,1553000000.0,74580000.0,8.306797469109375,5.75478960512289,598102854756.08,3.43351563418767
Estonia,2000,657000000.0,3310000.0,18.7527506939328,6.86513925895877,5686579747.53524,4.01848952508763
Ethiopia,2000,205000000.0,136000.0,20.659754229991,4.93528175991747,8242349617.8638,0.662458109266482
European Union,2000,181197546990.802,650173237.851912,7.61661490052138,7.83612753092873,7288425137833.71,3.15076707022592
Fragile and conflict affected situations,2000,1553000000.0,13329949.6195664,2.21401524404272,6.13901118554415,468035912008.33,3.82260088086307
Finland,2000,2035000000.0,2714000.0,3.85561703756479,5.76025658775958,125967821110.589,3.04210080667795
Fiji,2000,291000000.0,434000.0,30.0527820492023,8.71708568391377,1678219507.89829,1.09216459977388
France,2000,38706000000.0,2508000.0,9.91854549584506,7.69006063110235,1360959069477.49,1.67595988720927
Faroe Islands,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,1067109530.64798,3.6294334991175647
"Micronesia, Fed. Sts.",2000,17000000.0,20500.0,8.306797469109375,5.75478960512289,233271800.0,2.15851810619419
Gabon,2000,99000000.0,230000.0,2.83428791887752,11.0899542432083,5080483628.53013,0.504920025834859
United Kingdom,2000,1553000000.0,25209000.0,8.306797469109375,5.75478960512289,1665534876683.31,1.18295624210408
Georgia,2000,107000000.0,387000.0,12.6436495923834,9.85208561569178,3057475335.18846,4.06396201382596
Ghana,2000,357000000.0,399000.0,14.6275862110653,4.83550583806387,4982850662.20851,40.240933123914
Gibraltar,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Guinea,2000,7800000.19073486,33000.0,1.06254057198789,1.49124422668612,4367458866.71537,3.6294334991175647
"Gambia, The",2000,1553000000.0,79000.0,8.306797469109375,5.75478960512289,782913871.80966,0.8449695667737
Guinea-Bissau,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,391345597.488269,8.63632094930278
Equatorial Guinea,2000,5000000.0,2508000.0,8.306797469109375,5.75478960512289,1045998496.43872,4.80228886901398
Greece,2000,9264000000.0,13567000.0,31.5032399885592,10.9472777728866,125760166224.805,3.1511816249383
Grenada,2000,93000000.0,316000.0,39.6247716029746,5.75478960512289,520044370.37037,2.18181818181821
Greenland,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,1068025016.00862,3.6294334991175647
Guatemala,2000,498000000.0,826000.0,12.8972107839329,3.880285991449,19288929030.0508,5.9775773473714
Guam,2000,1553000000.0,1287000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Guyana,2000,80000000.0,105000.0,11.9012198750372,10.359208933136,712667896.727512,6.14854333024871
High income,2000,406354078434.265,929784135.733136,6.86036668571943,6.89348845651294,28051786134447.0,2.68684736744012
"Hong Kong SAR, China",2000,8198000000.0,13059000.0,3.78938300575514,5.98826350785657,171668891194.349,-3.68550368550369
Honduras,2000,263000000.0,689000.0,10.3427823418202,5.86878216374149,7186638029.05875,11.0480349344976
Heavily indebted poor countries (HIPC),2000,3042986471.72565,7778590.99987232,9.83981161135469,7.37858789889098,181381054438.024,4.16540442290284
Croatia,2000,2871000000.0,37226000.0,37.7035628380215,7.37573955133461,22134411297.473,4.61131554737801
Haiti,2000,128000000.0,445000.0,25.4119515584673,12.6395464375475,6813566098.8675,9.33322197565603
Hungary,2000,3809000000.0,31141000.0,11.9364512465066,5.11457412915401,47218405892.4258,9.80361016908125
IBRD only,2000,1553000000.0,468296048.874838,8.46959366551741,5.79310343280683,5873152773879.72,4.68757013735526
IDA & IBRD total,2000,1553000000.0,508311572.239264,8.42187911376343,5.79608034821942,6391423006086.92,4.18234633956547
IDA total,2000,7615135303.51802,23005231.3173316,7.65686471658658,5.8340118037786,518692130946.017,3.8610653418551
IDA blend,2000,2589690683.63531,2508000.0,5.17512968249853,5.29971473198905,227751012596.487,3.06743966930585
Indonesia,2000,1553000000.0,5064000.0,8.306797469109375,5.75478960512289,165021012077.81,3.68861915958352
IDA only,2000,5061015409.60926,12504714.5749026,8.306797469109375,6.192533546487,291563016615.709,4.01212081070342
Isle of Man,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,1601050083.21985,3.6294334991175647
India,2000,3598000000.0,2649000.0,6.00350085316649,5.0441194697309,468395521654.458,4.0094359104519
Not classified,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,36818026222.31535,3.6294334991175647
Ireland,2000,3517000000.0,6646000.0,8.306797469109375,5.75478960512289,100207610429.909,5.57763269940387
"Iran, Islamic Rep.",2000,677000000.0,1342000.0,2.27739092407576,3.833628520825,109591707801.431,14.4767513188567
Iraq,2000,1553000000.0,78000.0,8.306797469109375,5.75478960512289,48364250943.9051,4.97896213183735
Iceland,2000,386000000.0,328000.0,13.3141890557111,5.75478960512289,9025660361.75842,5.13647123245151
Israel,2000,4611000000.0,2672000.0,9.89671869365889,7.97746734110778,136225025139.185,1.03264094955491
Italy,2000,28712000000.0,62702000.0,9.79239736335757,6.4007322486929,1149661363439.38,2.53768532095002
Jamaica,2000,1577000000.0,2230000.0,43.9459384143793,5.37634408602151,9005064474.93003,8.17108356120225
Jordan,2000,935000000.0,2700000.0,26.4204296361245,6.6773679375265,8460789844.8519,0.66688092559796
Japan,2000,5970000000.0,4757000.0,1.13991525916592,9.37967536294178,4968359075956.59,-0.676578683595175
Kazakhstan,2000,403000000.0,1683000.0,3.94088988309667,5.38475832322476,18291990662.0356,13.1808905865732
Kenya,2000,500000000.0,1037000.0,18.0141347654553,4.14602126870306,12705350097.8044,9.98002515350979
Kyrgyz Republic,2000,20000000.0,173000.0,3.49064435440008,4.27878295434792,1369688498.06778,18.7007342838023
Cambodia,2000,345000000.0,466000.0,18.8983080879261,2.29757731216814,3694168979.32019,-0.791992529473567
Kiribati,2000,2700000.04768372,13399.9996185303,8.306797469109375,5.75478960512289,74910555.2512264,3.6294334991175647
St. Kitts and Nevis,2000,58000000.0,247000.0,29.0172353199944,5.75478960512289,421695769.843918,2.14885532743696
"Korea, Rep.",2000,8527000000.0,5322000.0,4.21961599366588,4.23658317567236,576179387819.613,2.25916580080157
Kuwait,2000,394000000.0,1944000.0,1.84965449226123,25.0782719124744,37718743480.0751,1.81294613887089
Latin America & Caribbean (excluding high income),2000,26836449654.701,135852472.487252,7.41590980159418,5.78370117990753,2001500299076.34,7.06991352252517
Lao PDR,2000,1553000000.0,737000.0,8.306797469109375,5.75478960512289,1731198022.46763,25.0846414281315
Lebanon,2000,742000000.0,742000.0,8.306797469109375,5.75478960512289,17260364842.4544,3.6294334991175647
Liberia,2000,1553000000.0,2508000.0,8.306797469109375,5.75478960512289,874000000.0,3.6294334991175647
Libya,2000,84000000.0,963000.0,0.687960687960688,9.85270700636943,38270954138.1128,-2.90000000000024
St. Lucia,2000,281000000.0,727000.0,74.0517102244082,5.75478960512289,932592592.592592,3.7107860871361
Latin America & Caribbean,2000,38615438788.1485,161345288.461037,7.6590903282206,5.84796316466285,2326949294888.47,4.60822998872598
Least developed countries: UN classification,2000,3227514900.13991,8410825.32900011,8.72124416052012,5.971704624774,224233567061.664,4.03246711287498
Low income,2000,1507706347.53555,2508000.0,8.306797469109375,5.75478960512289,123884077543.315,3.60731123299653
Liechtenstein,2000,1553000000.0,61599.9984741211,8.306797469109375,5.75478960512289,2483889858.32312,3.6294334991175647
Sri Lanka,2000,388000000.0,445000.0,6.08316230354116,4.72547289692312,16330814179.9766,6.17627591012045
Lower middle income,2000,30086088094.4078,60822587.4071929,10.1404419345895,5.2414903587739,1185565463800.71,4.01077836057766
